"Step","Our Work - island_0_best_score","Our Work - island_0_best_score__MIN","Our Work - island_0_best_score__MAX","Benchmark - island_0_best_score","Benchmark - island_0_best_score__MIN","Benchmark - island_0_best_score__MAX"
"2410","-208.05","-208.05","-208.05","","",""
"2411","-208.05","-208.05","-208.05","","",""
"2412","-208.05","-208.05","-208.05","","",""
"2423","-208.05","-208.05","-208.05","","",""
"2426","-208.05","-208.05","-208.05","","",""
"2432","","","","-208.25","-208.25","-208.25"
"2435","","","","-208.25","-208.25","-208.25"
"2436","","","","-208.25","-208.25","-208.25"
"2437","","","","-208.25","-208.25","-208.25"
"2439","","","","-208.25","-208.25","-208.25"
"2440","","","","-208.25","-208.25","-208.25"
"2441","-208.05","-208.05","-208.05","","",""
"2443","-208.05","-208.05","-208.05","","",""
"2444","","","","-208.25","-208.25","-208.25"
"2447","","","","-208.25","-208.25","-208.25"
"2451","-208.05","-208.05","-208.05","","",""
"2452","-208.05","-208.05","-208.05","","",""
"2461","-208.05","-208.05","-208.05","","",""
"2462","-208.05","-208.05","-208.05","","",""
"2463","-208.05","-208.05","-208.05","","",""
"2464","-208.05","-208.05","-208.05","","",""
"2465","-208.05","-208.05","-208.05","","",""
"2467","","","","-208.25","-208.25","-208.25"
"2468","","","","-208.25","-208.25","-208.25"
"2470","","","","-208.25","-208.25","-208.25"
"2471","","","","-208.25","-208.25","-208.25"
"2472","-208.05","-208.05","-208.05","","",""
"2473","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2476","","","","-208.25","-208.25","-208.25"
"2478","","","","-208.25","-208.25","-208.25"
"2479","","","","-208.25","-208.25","-208.25"
"2480","-208.05","-208.05","-208.05","","",""
"2481","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2482","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2484","","","","-208.25","-208.25","-208.25"
"2485","","","","-208.25","-208.25","-208.25"
"2487","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2488","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2491","","","","-208.25","-208.25","-208.25"
"2495","","","","-208.25","-208.25","-208.25"
"2507","-208.05","-208.05","-208.05","","",""
"2511","-208.05","-208.05","-208.05","","",""
"2513","-208.05","-208.05","-208.05","","",""
"2515","-208.05","-208.05","-208.05","","",""
"2518","-208.05","-208.05","-208.05","","",""
"2521","","","","-208.25","-208.25","-208.25"
"2522","-208.05","-208.05","-208.05","","",""
"2525","","","","-208.25","-208.25","-208.25"
"2529","-208.05","-208.05","-208.05","","",""
"2530","-208.05","-208.05","-208.05","","",""
"2531","-208.05","-208.05","-208.05","","",""
"2532","","","","-208.25","-208.25","-208.25"
"2533","-208.05","-208.05","-208.05","","",""
"2535","","","","-208.25","-208.25","-208.25"
"2538","","","","-208.25","-208.25","-208.25"
"2540","","","","-208.25","-208.25","-208.25"
"2541","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2542","-208.05","-208.05","-208.05","","",""
"2543","","","","-208.25","-208.25","-208.25"
"2545","-208.05","-208.05","-208.05","","",""
"2546","-208.05","-208.05","-208.05","","",""
"2547","","","","-208.25","-208.25","-208.25"
"2549","","","","-208.25","-208.25","-208.25"
"2551","-208.05","-208.05","-208.05","","",""
"2552","-208.05","-208.05","-208.05","","",""
"2555","-208.05","-208.05","-208.05","","",""
"2556","-208.05","-208.05","-208.05","","",""
"2557","-208.05","-208.05","-208.05","","",""
"2558","-208.05","-208.05","-208.05","","",""
"2563","","","","-208.25","-208.25","-208.25"
"2564","","","","-208.25","-208.25","-208.25"
"2566","","","","-208.25","-208.25","-208.25"
"2567","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2568","-208.05","-208.05","-208.05","","",""
"2569","-208.05","-208.05","-208.05","","",""
"2570","-208.05","-208.05","-208.05","","",""
"2573","-208.05","-208.05","-208.05","","",""
"2574","-208.05","-208.05","-208.05","","",""
"2575","","","","-208.25","-208.25","-208.25"
"2577","-208.05","-208.05","-208.05","","",""
"2578","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2580","","","","-208.25","-208.25","-208.25"
"2582","","","","-208.25","-208.25","-208.25"
"2583","-208.05","-208.05","-208.05","","",""
"2585","-208.05","-208.05","-208.05","","",""
"2586","-208.05","-208.05","-208.05","","",""
"2588","-208.05","-208.05","-208.05","","",""
"2599","-208.05","-208.05","-208.05","","",""
"2600","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2602","","","","-208.25","-208.25","-208.25"
"2603","-208.05","-208.05","-208.05","","",""
"2604","-208.05","-208.05","-208.05","","",""
"2606","","","","-208.25","-208.25","-208.25"
"2607","","","","-208.25","-208.25","-208.25"
"2608","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2609","","","","-208.25","-208.25","-208.25"
"2611","-208.05","-208.05","-208.05","","",""
"2614","","","","-208.25","-208.25","-208.25"
"2617","","","","-208.25","-208.25","-208.25"
"2618","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2619","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2620","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2621","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2622","-208.05","-208.05","-208.05","","",""
"2623","-208.05","-208.05","-208.05","","",""
"2625","-208.05","-208.05","-208.05","","",""
"2626","-208.05","-208.05","-208.05","","",""
"2628","-208.05","-208.05","-208.05","","",""
"2629","-208.05","-208.05","-208.05","","",""
"2637","","","","-208.25","-208.25","-208.25"
"2640","","","","-208.25","-208.25","-208.25"
"2642","","","","-208.25","-208.25","-208.25"
"2645","","","","-208.25","-208.25","-208.25"
"2650","-208.05","-208.05","-208.05","","",""
"2653","-208.05","-208.05","-208.05","","",""
"2657","","","","-208.25","-208.25","-208.25"
"2659","","","","-208.25","-208.25","-208.25"
"2660","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2662","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2668","-208.05","-208.05","-208.05","","",""
"2670","-208.05","-208.05","-208.05","","",""
"2676","-208.05","-208.05","-208.05","","",""
"2677","-208.05","-208.05","-208.05","","",""
"2679","","","","-208.25","-208.25","-208.25"
"2680","-208.05","-208.05","-208.05","","",""
"2681","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2682","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2683","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2684","-208.05","-208.05","-208.05","","",""
"2685","-208.05","-208.05","-208.05","","",""
"2688","-208.05","-208.05","-208.05","","",""
"2689","-208.05","-208.05","-208.05","","",""
"2696","-208.05","-208.05","-208.05","","",""
"2697","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2700","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2701","-208.05","-208.05","-208.05","","",""
"2702","-208.05","-208.05","-208.05","","",""
"2711","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2712","-208.05","-208.05","-208.05","","",""
"2713","","","","-208.25","-208.25","-208.25"
"2719","-208.05","-208.05","-208.05","","",""
"2720","-208.05","-208.05","-208.05","","",""
"2724","","","","-208.25","-208.25","-208.25"
"2725","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2726","-208.05","-208.05","-208.05","","",""
"2727","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2728","-208.05","-208.05","-208.05","","",""
"2729","","","","-208.25","-208.25","-208.25"
"2730","","","","-208.25","-208.25","-208.25"
"2731","","","","-208.25","-208.25","-208.25"
"2736","-208.05","-208.05","-208.05","","",""
"2738","","","","-208.25","-208.25","-208.25"
"2739","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2740","","","","-208.25","-208.25","-208.25"
"2741","","","","-208.25","-208.25","-208.25"
"2742","","","","-208.25","-208.25","-208.25"
"2743","","","","-208.25","-208.25","-208.25"
"2749","-208.05","-208.05","-208.05","","",""
"2750","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2751","","","","-208.25","-208.25","-208.25"
"2752","","","","-208.25","-208.25","-208.25"
"2753","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2754","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2755","","","","-208.25","-208.25","-208.25"
"2757","-208.05","-208.05","-208.05","","",""
"2758","-208.05","-208.05","-208.05","","",""
"2759","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2760","-208.05","-208.05","-208.05","","",""
"2761","","","","-208.25","-208.25","-208.25"
"2762","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2763","","","","-208.25","-208.25","-208.25"
"2764","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2766","","","","-208.25","-208.25","-208.25"
"2767","-208.05","-208.05","-208.05","","",""
"2768","-208.05","-208.05","-208.05","","",""
"2771","-208.05","-208.05","-208.05","","",""
"2772","-208.05","-208.05","-208.05","","",""
"2781","-208.05","-208.05","-208.05","","",""
"2783","-208.05","-208.05","-208.05","","",""
"2784","-208.05","-208.05","-208.05","","",""
"2786","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2788","","","","-208.25","-208.25","-208.25"
"2789","","","","-208.25","-208.25","-208.25"
"2791","","","","-208.25","-208.25","-208.25"
"2795","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2796","-208.05","-208.05","-208.05","","",""
"2797","","","","-208.25","-208.25","-208.25"
"2799","-208.05","-208.05","-208.05","","",""
"2800","-208.05","-208.05","-208.05","","",""
"2801","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2802","-208.05","-208.05","-208.05","","",""
"2803","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2804","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2805","","","","-208.25","-208.25","-208.25"
"2810","","","","-208.25","-208.25","-208.25"
"2812","","","","-208.25","-208.25","-208.25"
"2813","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2815","","","","-208.25","-208.25","-208.25"
"2816","-208.05","-208.05","-208.05","","",""
"2818","","","","-208.25","-208.25","-208.25"
"2821","","","","-208.25","-208.25","-208.25"
"2833","-208.05","-208.05","-208.05","","",""
"2834","-208.05","-208.05","-208.05","","",""
"2835","-208.05","-208.05","-208.05","","",""
"2836","-208.05","-208.05","-208.05","","",""
"2839","-208.05","-208.05","-208.05","","",""
"2840","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2841","-208.05","-208.05","-208.05","","",""
"2842","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2843","","","","-208.25","-208.25","-208.25"
"2845","","","","-208.25","-208.25","-208.25"
"2846","","","","-208.25","-208.25","-208.25"
"2847","","","","-208.25","-208.25","-208.25"
"2849","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2850","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2851","-208.05","-208.05","-208.05","","",""
"2852","","","","-208.25","-208.25","-208.25"
"2853","","","","-208.25","-208.25","-208.25"
"2854","-208.05","-208.05","-208.05","","",""
"2855","","","","-208.25","-208.25","-208.25"
"2856","","","","-208.25","-208.25","-208.25"
"2858","","","","-208.25","-208.25","-208.25"
"2859","","","","-208.25","-208.25","-208.25"
"2860","","","","-208.25","-208.25","-208.25"
"2861","","","","-208.25","-208.25","-208.25"
"2864","","","","-208.25","-208.25","-208.25"
"2865","","","","-208.25","-208.25","-208.25"
"2868","","","","-208.25","-208.25","-208.25"
"2869","","","","-208.25","-208.25","-208.25"
"2871","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2872","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2874","","","","-208.25","-208.25","-208.25"
"2875","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2876","-208.05","-208.05","-208.05","","",""
"2877","","","","-208.25","-208.25","-208.25"
"2878","","","","-208.25","-208.25","-208.25"
"2881","-208.05","-208.05","-208.05","","",""
"2882","-208.05","-208.05","-208.05","","",""
"2886","","","","-208.25","-208.25","-208.25"
"2887","","","","-208.25","-208.25","-208.25"
"2889","","","","-208.25","-208.25","-208.25"
"2890","","","","-208.25","-208.25","-208.25"
"2892","","","","-208.25","-208.25","-208.25"
"2893","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2894","","","","-208.25","-208.25","-208.25"
"2895","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2896","","","","-208.25","-208.25","-208.25"
"2897","","","","-208.25","-208.25","-208.25"
"2898","","","","-208.25","-208.25","-208.25"
"2899","","","","-208.25","-208.25","-208.25"
"2901","","","","-208.25","-208.25","-208.25"
"2902","","","","-208.25","-208.25","-208.25"
"2903","-208.05","-208.05","-208.05","","",""
"2905","-208.05","-208.05","-208.05","","",""
"2913","-208.05","-208.05","-208.05","","",""
"2914","-208.05","-208.05","-208.05","","",""
"2915","-208.05","-208.05","-208.05","","",""
"2916","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2919","","","","-208.25","-208.25","-208.25"
"2921","-208.05","-208.05","-208.05","","",""
"2922","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2924","","","","-208.25","-208.25","-208.25"
"2925","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2926","-208.05","-208.05","-208.05","","",""
"2927","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2928","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2930","","","","-208.25","-208.25","-208.25"
"2935","-208.05","-208.05","-208.05","","",""
"2936","-208.05","-208.05","-208.05","","",""
"2937","-208.05","-208.05","-208.05","","",""
"2938","-208.05","-208.05","-208.05","","",""
"2939","-208.05","-208.05","-208.05","","",""
"2940","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2941","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2946","-208.05","-208.05","-208.05","","",""
"2948","-208.05","-208.05","-208.05","","",""
"2949","-208.05","-208.05","-208.05","","",""
"2957","-208.05","-208.05","-208.05","","",""
"2959","-208.05","-208.05","-208.05","","",""
"2963","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2964","-208.05","-208.05","-208.05","","",""
"2965","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2966","-208.05","-208.05","-208.05","","",""
"2968","-208.05","-208.05","-208.05","","",""
"2969","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2970","","","","-208.25","-208.25","-208.25"
"2971","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2972","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2975","","","","-208.25","-208.25","-208.25"
"2977","-208.05","-208.05","-208.05","-208.25","-208.25","-208.25"
"2978","-208.05","-208.05","-208.05","","",""
"2981","-208.05","-208.05","-208.05","","",""
"2982","-208.05","-208.05","-208.05","","",""
"2983","-208.05","-208.05","-208.05","","",""
"2984","-208.05","-208.05","-208.05","","",""
"2987","-208.05","-208.05","-208.05","","",""
"2988","-208.05","-208.05","-208.05","","",""
"2989","","","","-208.25","-208.25","-208.25"
"2990","","","","-208.15","-208.15","-208.15"
"2991","","","","-208.15","-208.15","-208.15"
"2992","","","","-208.15","-208.15","-208.15"
"2995","-208.05","-208.05","-208.05","-208.15","-208.15","-208.15"
"2996","-208.05","-208.05","-208.05","","",""
"2997","-208.05","-208.05","-208.05","-208.15","-208.15","-208.15"
"2998","-208.05","-208.05","-208.05","","",""
"2999","-208.05","-208.05","-208.05","","",""
"3001","-208.05","-208.05","-208.05","-208.15","-208.15","-208.15"
"3004","-207","-207","-207","","",""
"3005","","","","-208.15","-208.15","-208.15"
"3006","","","","-208.15","-208.15","-208.15"
"3007","","","","-208.15","-208.15","-208.15"
"3008","-207","-207","-207","","",""
"3009","-207","-207","-207","","",""
"3010","-207","-207","-207","","",""
"3011","-207","-207","-207","","",""
"3014","-207","-207","-207","-208.15","-208.15","-208.15"
"3015","-207","-207","-207","-208.15","-208.15","-208.15"
"3016","-207","-207","-207","-208.15","-208.15","-208.15"
"3017","-207","-207","-207","","",""
"3018","-207","-207","-207","-208.15","-208.15","-208.15"
"3019","-207","-207","-207","","",""
"3021","","","","-208.15","-208.15","-208.15"
"3022","-207","-207","-207","","",""
"3023","-207","-207","-207","","",""
"3024","-207","-207","-207","-208.15","-208.15","-208.15"
"3025","-207","-207","-207","","",""
"3026","-207","-207","-207","","",""
"3027","-207","-207","-207","-208.15","-208.15","-208.15"
"3028","-207","-207","-207","","",""
"3029","-207","-207","-207","","",""
"3030","","","","-208.15","-208.15","-208.15"
"3034","-207","-207","-207","","",""
"3035","-207","-207","-207","-208.15","-208.15","-208.15"
"3037","","","","-208.15","-208.15","-208.15"
"3040","-207","-207","-207","","",""
"3041","-207","-207","-207","","",""
"3042","-207","-207","-207","","",""
"3043","-207","-207","-207","","",""
"3044","-207","-207","-207","","",""
"3045","-207","-207","-207","","",""
"3046","-207","-207","-207","-208.15","-208.15","-208.15"
"3047","-207","-207","-207","","",""
"3048","","","","-208.15","-208.15","-208.15"
"3050","-207","-207","-207","","",""
"3053","","","","-208.15","-208.15","-208.15"
"3055","","","","-208.15","-208.15","-208.15"
"3057","","","","-208.15","-208.15","-208.15"
"3060","","","","-208.15","-208.15","-208.15"
"3062","","","","-208.15","-208.15","-208.15"
"3063","","","","-208.15","-208.15","-208.15"
"3065","","","","-208.15","-208.15","-208.15"
"3067","","","","-208.15","-208.15","-208.15"
"3069","-207","-207","-207","","",""
"3070","-207","-207","-207","","",""
"3071","-207","-207","-207","","",""
"3073","-207","-207","-207","","",""
"3075","-207","-207","-207","","",""
"3076","-207","-207","-207","-208.15","-208.15","-208.15"
"3077","","","","-208.15","-208.15","-208.15"
"3078","","","","-208.15","-208.15","-208.15"
"3079","","","","-208.15","-208.15","-208.15"
"3083","","","","-208.15","-208.15","-208.15"
"3084","-207","-207","-207","","",""
"3085","-207","-207","-207","-208.15","-208.15","-208.15"
"3086","","","","-208.15","-208.15","-208.15"
"3087","-207","-207","-207","-208.15","-208.15","-208.15"
"3088","-207","-207","-207","-208.15","-208.15","-208.15"
"3089","-207","-207","-207","","",""
"3090","","","","-208.15","-208.15","-208.15"
"3092","-207","-207","-207","","",""
"3096","-207","-207","-207","","",""
"3097","-207","-207","-207","","",""
"3098","","","","-208.15","-208.15","-208.15"
"3099","-207","-207","-207","-208.15","-208.15","-208.15"
"3100","-207","-207","-207","","",""
"3108","-207","-207","-207","","",""
"3111","-207","-207","-207","","",""
"3113","-207","-207","-207","","",""
"3116","-207","-207","-207","-208.15","-208.15","-208.15"
"3119","","","","-208.15","-208.15","-208.15"
"3125","-207","-207","-207","-208.15","-208.15","-208.15"
"3127","","","","-208.15","-208.15","-208.15"
"3128","-207","-207","-207","","",""
"3143","","","","-208.15","-208.15","-208.15"
"3145","-207","-207","-207","-208.15","-208.15","-208.15"
"3146","-207","-207","-207","-208.15","-208.15","-208.15"
"3147","-207","-207","-207","-208.15","-208.15","-208.15"
"3148","-207","-207","-207","","",""
"3149","-207","-207","-207","-208.15","-208.15","-208.15"
"3151","-207","-207","-207","","",""
"3152","","","","-208.15","-208.15","-208.15"
"3153","-207","-207","-207","","",""
"3154","-207","-207","-207","-208.15","-208.15","-208.15"
"3155","-207","-207","-207","","",""
"3156","-207","-207","-207","","",""
"3157","","","","-208.15","-208.15","-208.15"
"3159","-207","-207","-207","","",""
"3161","","","","-208.15","-208.15","-208.15"
"3162","-207","-207","-207","","",""
"3164","","","","-208.15","-208.15","-208.15"
"3167","","","","-208.15","-208.15","-208.15"
"3168","","","","-208.15","-208.15","-208.15"
"3169","-207","-207","-207","","",""
"3170","","","","-208.15","-208.15","-208.15"
"3171","","","","-208.15","-208.15","-208.15"
"3172","-207","-207","-207","","",""
"3174","","","","-208.15","-208.15","-208.15"
"3175","-207","-207","-207","","",""
"3176","-207","-207","-207","","",""
"3177","-207","-207","-207","-208.15","-208.15","-208.15"
"3178","-207","-207","-207","","",""
"3179","-207","-207","-207","","",""
"3180","-207","-207","-207","","",""
"3182","-207","-207","-207","","",""
"3183","-207","-207","-207","","",""
"3185","-207","-207","-207","","",""
"3186","-207","-207","-207","-208.15","-208.15","-208.15"
"3189","","","","-208.15","-208.15","-208.15"
"3191","-207","-207","-207","-208.15","-208.15","-208.15"
"3192","-207","-207","-207","-208.15","-208.15","-208.15"
"3193","-207","-207","-207","","",""
"3194","","","","-208.15","-208.15","-208.15"
"3195","-207","-207","-207","-208.15","-208.15","-208.15"
"3197","","","","-208.15","-208.15","-208.15"
"3199","-207","-207","-207","","",""
"3200","-207","-207","-207","-208.15","-208.15","-208.15"
"3201","-207","-207","-207","","",""
"3202","-207","-207","-207","","",""
"3205","","","","-208.15","-208.15","-208.15"
"3206","-207","-207","-207","","",""
"3207","","","","-208.15","-208.15","-208.15"
"3208","-207","-207","-207","","",""
"3210","","","","-208.15","-208.15","-208.15"
"3211","-207","-207","-207","","",""
"3212","","","","-208.15","-208.15","-208.15"
"3213","-207","-207","-207","","",""
"3217","-207","-207","-207","","",""
"3218","-207","-207","-207","","",""
"3220","-207","-207","-207","-208.15","-208.15","-208.15"
"3221","-207","-207","-207","-208.15","-208.15","-208.15"
"3222","","","","-208.15","-208.15","-208.15"
"3223","","","","-208.15","-208.15","-208.15"
"3224","-207","-207","-207","-208.15","-208.15","-208.15"
"3225","","","","-208.15","-208.15","-208.15"
"3226","","","","-208.15","-208.15","-208.15"
"3227","-207","-207","-207","-208.15","-208.15","-208.15"
"3228","","","","-208.15","-208.15","-208.15"
"3229","","","","-208.15","-208.15","-208.15"
"3230","","","","-208.15","-208.15","-208.15"
"3231","","","","-208.15","-208.15","-208.15"
"3234","-207","-207","-207","-208.15","-208.15","-208.15"
"3235","-207","-207","-207","","",""
"3237","-207","-207","-207","-208.15","-208.15","-208.15"
"3238","-207","-207","-207","-208.15","-208.15","-208.15"
"3239","","","","-208.15","-208.15","-208.15"
"3240","","","","-208.15","-208.15","-208.15"
"3241","-207","-207","-207","-208.15","-208.15","-208.15"
"3242","","","","-208.15","-208.15","-208.15"
"3243","","","","-208.15","-208.15","-208.15"
"3244","-207","-207","-207","","",""
"3250","","","","-208.15","-208.15","-208.15"
"3251","","","","-208.15","-208.15","-208.15"
"3256","","","","-208.15","-208.15","-208.15"
"3257","","","","-208.15","-208.15","-208.15"
"3258","-207","-207","-207","","",""
"3260","-207","-207","-207","","",""
"3266","","","","-208.15","-208.15","-208.15"
"3269","","","","-208.15","-208.15","-208.15"
"3273","-207","-207","-207","","",""
"3274","-207","-207","-207","","",""
"3275","-207","-207","-207","","",""
"3276","-207","-207","-207","","",""
"3277","-207","-207","-207","","",""
"3278","-207","-207","-207","","",""
"3279","-207","-207","-207","","",""
"3280","-207","-207","-207","","",""
"3281","-207","-207","-207","","",""
"3282","-207","-207","-207","","",""
"3283","-207","-207","-207","-208.15","-208.15","-208.15"
"3284","-207","-207","-207","","",""
"3286","","","","-208.15","-208.15","-208.15"
"3287","-207","-207","-207","","",""
"3289","-207","-207","-207","-208.15","-208.15","-208.15"
"3290","","","","-208.15","-208.15","-208.15"
"3292","","","","-208.15","-208.15","-208.15"
"3293","","","","-208.15","-208.15","-208.15"
"3294","-207","-207","-207","-208.15","-208.15","-208.15"
"3296","-207","-207","-207","","",""
"3297","-207","-207","-207","-208.15","-208.15","-208.15"
"3298","-207","-207","-207","","",""
"3299","-207","-207","-207","","",""
"3300","-207","-207","-207","","",""
"3304","","","","-208.15","-208.15","-208.15"
"3306","-207","-207","-207","-208.15","-208.15","-208.15"
"3307","-207","-207","-207","-208.15","-208.15","-208.15"
"3309","","","","-208.15","-208.15","-208.15"
"3310","-207","-207","-207","-208.15","-208.15","-208.15"
"3311","-207","-207","-207","-208.15","-208.15","-208.15"
"3312","-207","-207","-207","","",""
"3313","-207","-207","-207","-208.15","-208.15","-208.15"
"3315","","","","-208.15","-208.15","-208.15"
"3316","-207","-207","-207","-208.15","-208.15","-208.15"
"3317","-207","-207","-207","-208.15","-208.15","-208.15"
"3318","-207","-207","-207","","",""
"3319","-207","-207","-207","-208.15","-208.15","-208.15"
"3322","","","","-208.15","-208.15","-208.15"
"3332","-207","-207","-207","","",""
"3334","-207","-207","-207","","",""
"3335","-207","-207","-207","","",""
"3336","-207","-207","-207","-208.15","-208.15","-208.15"
"3337","-207","-207","-207","-208.15","-208.15","-208.15"
"3338","-207","-207","-207","","",""
"3339","-207","-207","-207","-208.15","-208.15","-208.15"
"3340","-207","-207","-207","","",""
"3341","-207","-207","-207","-208.15","-208.15","-208.15"
"3342","","","","-208.15","-208.15","-208.15"
"3343","","","","-208.15","-208.15","-208.15"
"3351","","","","-208.15","-208.15","-208.15"
"3352","","","","-208.15","-208.15","-208.15"
"3353","","","","-208.15","-208.15","-208.15"
"3354","","","","-208.15","-208.15","-208.15"
"3361","","","","-208.15","-208.15","-208.15"
"3362","","","","-208.15","-208.15","-208.15"
"3368","-207","-207","-207","","",""
"3370","-207","-207","-207","","",""
"3371","-207","-207","-207","","",""
"3372","-207","-207","-207","","",""
"3375","-207","-207","-207","","",""
"3377","-207","-207","-207","","",""
"3381","-207","-207","-207","","",""
"3382","","","","-208.15","-208.15","-208.15"
"3385","","","","-208.15","-208.15","-208.15"
"3386","-207","-207","-207","","",""
"3387","","","","-208.15","-208.15","-208.15"
"3389","-207","-207","-207","","",""
"3390","-207","-207","-207","-208.15","-208.15","-208.15"
"3393","-207","-207","-207","","",""
"3401","","","","-208.15","-208.15","-208.15"
"3404","-207","-207","-207","-208.15","-208.15","-208.15"
"3406","","","","-208.15","-208.15","-208.15"
"3407","","","","-208.15","-208.15","-208.15"
"3409","","","","-208.15","-208.15","-208.15"
"3410","","","","-208.15","-208.15","-208.15"
"3413","-207","-207","-207","","",""
"3417","-207","-207","-207","","",""
"3419","","","","-208.15","-208.15","-208.15"
"3420","-207","-207","-207","","",""
"3422","","","","-208.15","-208.15","-208.15"
"3423","-207","-207","-207","","",""
"3425","-207","-207","-207","","",""
"3426","-207","-207","-207","","",""
"3430","-207","-207","-207","","",""
"3431","","","","-208.15","-208.15","-208.15"
"3432","-207","-207","-207","","",""
"3434","","","","-208.15","-208.15","-208.15"
"3436","","","","-208.15","-208.15","-208.15"
"3439","","","","-208.15","-208.15","-208.15"
"3443","","","","-208.15","-208.15","-208.15"
"3446","","","","-208.15","-208.15","-208.15"
"3454","","","","-208.15","-208.15","-208.15"
"3457","-207","-207","-207","-208.15","-208.15","-208.15"
"3459","-207","-207","-207","","",""
"3460","-207","-207","-207","-208.15","-208.15","-208.15"
"3461","","","","-208.15","-208.15","-208.15"
"3462","-207","-207","-207","","",""
"3463","","","","-208.15","-208.15","-208.15"
"3464","-207","-207","-207","-208.15","-208.15","-208.15"
"3465","-207","-207","-207","-208.15","-208.15","-208.15"
"3467","","","","-208.15","-208.15","-208.15"
"3468","","","","-208.15","-208.15","-208.15"
"3470","","","","-207.9","-207.9","-207.9"
"3473","-207","-207","-207","","",""
"3474","-207","-207","-207","","",""
"3475","-207","-207","-207","","",""
"3476","-207","-207","-207","","",""
"3477","-207","-207","-207","","",""
"3478","-207","-207","-207","","",""
"3484","","","","-207.9","-207.9","-207.9"
"3485","","","","-207.9","-207.9","-207.9"
"3487","","","","-207.9","-207.9","-207.9"
"3488","","","","-207.9","-207.9","-207.9"
"3490","","","","-207.9","-207.9","-207.9"
"3491","","","","-207.9","-207.9","-207.9"
"3493","","","","-207.9","-207.9","-207.9"
"3494","","","","-207.9","-207.9","-207.9"
"3501","","","","-207.9","-207.9","-207.9"
"3502","","","","-207.9","-207.9","-207.9"
